id,title,datetime,end_time,status,event_type,is_online,attendees_count,max_tickets,venue_name,venue_address,venue_city,venue_country,creator_name,event_url,featured_photo_url,created_time,rsvp_state
239676230,DSPT#10 - Big Bang Theory: Creating and compressing data with Machine Learning!,2017-05-10T18:30:00+01:00,2017-05-10T21:00:00+01:00,PAST,PHYSICAL,False,30,50,IEUA - Incubadora de Empresas da Universidade de Aveiro,"Campus Universitário de Santiago, Edifício 1",3810-193 Aveiro,pt,Rui Mendes,https://www.meetup.com/datascienceportugal/events/239676230/,,2017-05-02T17:45:49-04:00,PAST
238938206,"DSPT#9 - Perks of a Data Wizard:mastering the ""R"" cane & opening Pandora's box",2017-04-19T18:30:00+01:00,2017-04-19T21:15:00+01:00,PAST,PHYSICAL,False,63,90,Farfetch,"Rua da Lionesa nº 446, Edifício G12, 4465-671 Leça do Balio",Porto,pt,Rui Mendes,https://www.meetup.com/datascienceportugal/events/238938206/,,2017-04-03T17:54:31-04:00,PAST
238449997,"DSPT#8 - Detecting Outliers? Cracking Semantics?! Oh boy, you're in for a ride!",2017-04-05T18:30:00+01:00,2017-04-05T21:00:00+01:00,PAST,PHYSICAL,False,32,0,Startup Braga,"Edifício GNRATION Praça Conde Agrolongo, nº123",Braga,pt,Rui Mendes,https://www.meetup.com/datascienceportugal/events/238449997/,,2017-03-15T19:52:10-04:00,PAST
238056221,DSPT #7 - From Machine Learning safety reminders to Lambda Architecture,2017-03-22T18:30:00Z,2017-03-22T21:00:00Z,PAST,PHYSICAL,False,37,60,IEUA - Incubadora de Empresas da Universidade de Aveiro,"Campus Universitário de Santiago, Edifício 1",3810-193 Aveiro,pt,Maria Pedroto,https://www.meetup.com/datascienceportugal/events/238056221/,,2017-02-28T10:38:16-05:00,PAST
237041316,DSPT #6 - From Deep Learning to Data Science in the wild... wait... what??,2017-02-21T18:30:00Z,2017-02-21T21:00:00Z,PAST,PHYSICAL,False,66,80,UPTEC - Polo Tecnológico,461 Rua Alfredo Allen,Porto,pt,Rui Mendes,https://www.meetup.com/datascienceportugal/events/237041316/,,2017-01-19T06:28:36-05:00,PAST
236354487,DSPT #5 - Data Science at Scale in Telcos,2017-01-18T18:30:00Z,2017-01-18T21:00:00Z,PAST,PHYSICAL,False,23,45,IEUA - Incubadora de Empresas da Universidade de Aveiro,"Campus Universitário de Santiago, Edifício 1",3810-193 Aveiro,pt,Rui Mendes,https://www.meetup.com/datascienceportugal/events/236354487/,,2016-12-20T10:11:59-05:00,PAST
235862165,DSPT #4 - From Natural Language BI to Data Driven Solutions,2016-12-13T18:30:00Z,2016-12-13T21:00:00Z,PAST,PHYSICAL,False,39,0,UPTEC - Polo Tecnológico,461 Rua Alfredo Allen,Porto,pt,Rui Mendes,https://www.meetup.com/datascienceportugal/events/235862165/,,2016-11-27T12:55:08-05:00,PAST
235352580,DSPT #3 - Is Big Data just a buzzword?,2016-11-29T18:30:00Z,2016-11-29T21:00:00Z,PAST,PHYSICAL,False,27,0,IEUA - Incubadora de Empresas da Universidade de Aveiro,"Campus Universitário de Santiago, Edifício 1",3810-193 Aveiro,pt,Rui Mendes,https://www.meetup.com/datascienceportugal/events/235352580/,,2016-11-04T11:17:46-04:00,PAST
234798488,DSPT #2 - Data Science Portugal is coming to Porto,2016-11-03T18:30:00Z,2016-11-03T21:30:00Z,PAST,PHYSICAL,False,38,0,UPTEC - Polo Tecnológico,461 Rua Alfredo Allen,Porto,pt,Mário Cordeiro,https://www.meetup.com/datascienceportugal/events/234798488/,,2016-10-12T06:15:14-04:00,PAST
233888875,DSPT #1 - Kick-off and Python Data Science Environment Workshop,2016-09-20T19:00:00+01:00,2016-09-20T21:00:00+01:00,PAST,PHYSICAL,False,15,0,IEUA - Incubadora de Empresas da Universidade de Aveiro,"Campus Universitário de Santiago, Edifício 1",3810-193 Aveiro,pt,Rui Mendes,https://www.meetup.com/datascienceportugal/events/233888875/,,2016-09-05T11:25:41-04:00,PAST
